Tournament ID,Year,Round,Location,Winner,Winner ID,Loser,Loser Id,Match Length,1st Set,2nd Set,3rd Set,4th Set,5th Set
301,2025,1st Round Qualifying,asb_classic,Luca Nardi,n0bg,Daniel Masur,mn20,02:04:11, 6 3  -  7 , 6  -  4 , 6  -  2 ,-,-
301,2025,1st Round Qualifying,asb_classic,Sumit Nagal,n897,Alexander Klintcharov,kg53,01:54:40, 1  -  6 , 6  -  3 , 6  -  1 ,-,-
580,2025,Final,australian_open,Jannik Sinner,s0ag,Alexander Zverev,z355,(1), 6  -  3 , 7  -  6 4 , 6  -  3 ,-,-
580,2025,Semifinals,australian_open,Jannik Sinner,s0ag,Ben Shelton,s0s1,(1), 7  -  6 2 , 6  -  2 , 6  -  2 ,-,-
580,2025,Semifinals,australian_open,Alexander Zverev,z355,Novak Djokovic,d643,(2),-,-,-,-,-
580,2025,Quarterfinals,australian_open,Jannik Sinner,s0ag,Alex de Minaur,dh58,(1), 6  -  3 , 6  -  2 , 6  -  1 ,-,-
580,2025,Quarterfinals,australian_open,Ben Shelton,s0s1,Lorenzo Sonego,su87,(21), 6  -  4 , 7  -  5 , 4  -  6 , 7  -  6 4 ,-
580,2025,Quarterfinals,australian_open,Alexander Zverev,z355,Tommy Paul,pl56,(2), 7  -  6 1 , 7  -  6 0 , 2  -  6 , 6  -  1 ,-
580,2025,Quarterfinals,australian_open,Novak Djokovic,d643,Carlos Alcaraz,a0e2,(7), 4  -  6 , 6  -  4 , 6  -  3 , 6  -  4 ,-
580,2025,Round of 16,australian_open,Jannik Sinner,s0ag,Holger Rune,r0dg,(1), 6  -  3 , 3  -  6 , 6  -  3 , 6  -  2 ,-
580,2025,Round of 16,australian_open,Alex de Minaur,dh58,Alex Michelsen,m0qi,(8), 6  -  0 , 7  -  6 5 , 6  -  3 ,-,-
580,2025,Round of 16,australian_open,Ben Shelton,s0s1,Gael Monfils,mc65,(21), 7  -  6 3 , 6 3  -  7 , 7  -  6 2 , 1  -  0 ,-
580,2025,Round of 16,australian_open,Lorenzo Sonego,su87,Learner Tien,t0ha,, 6  -  3 , 6  -  2 , 3  -  6 , 6  -  1 ,-
580,2025,Round of 16,australian_open,Alexander Zverev,z355,Ugo Humbert,hh26,(2), 6  -  1 , 2  -  6 , 6  -  3 , 6  -  2 ,-
580,2025,Round of 16,australian_open,Carlos Alcaraz,a0e2,Jack Draper,d0co,(3), 7  -  5 , 6  -  1 ,-,-,-
580,2025,Round of 16,australian_open,Novak Djokovic,d643,Jiri Lehecka,l0bv,(7), 6  -  3 , 6  -  4 , 7  -  6 4 ,-,-
580,2025,Round of 16,australian_open,Tommy Paul,pl56,Alejandro Davidovich Fokina,dh50,(12), 6  -  1 , 6  -  1 , 6  -  1 ,-,-
580,2025,Round of 32,australian_open,Jannik Sinner,s0ag,Marcos Giron,gc88,(1), 6  -  3 , 6  -  4 , 6  -  2 ,-,-
580,2025,Round of 32,australian_open,Gael Monfils,mc65,Taylor Fritz,fb98,, 3  -  6 , 7  -  5 , 7  -  6 1 , 6  -  4 ,-
580,2025,Round of 32,australian_open,Alex de Minaur,dh58,Francisco Cerundolo,c0au,(8), 5  -  7 , 7  -  6 3 , 6  -  3 , 6  -  3 ,-
580,2025,Round of 32,australian_open,Holger Rune,r0dg,Miomir Kecmanovic,ki95,(13), 6 5  -  7 , 6  -  3 , 4  -  6 , 6  -  4 , 6  -  4 
580,2025,Round of 32,australian_open,Ben Shelton,s0s1,Lorenzo Musetti,m0ej,(21), 6  -  3 , 3  -  6 , 6  -  4 , 7  -  6 5 ,-
580,2025,Round of 32,australian_open,Alex Michelsen,m0qi,Karen Khachanov,ke29,, 6  -  3 , 7  -  6 5 , 6  -  2 ,-,-
580,2025,Round of 32,australian_open,Lorenzo Sonego,su87,Fabian Marozsan,m0ci,, 6 3  -  7 , 7  -  6 6 , 6  -  1 , 6  -  2 ,-
580,2025,Round of 32,australian_open,Learner Tien,t0ha,Corentin Moutet,mw02,(Q), 7  -  6 10 , 6  -  3 , 6  -  3 ,-,-
580,2025,Round of 32,australian_open,Alexander Zverev,z355,Jacob Fearnley,f0by,(2), 6  -  3 , 6  -  4 , 6  -  4 ,-,-
580,2025,Round of 32,australian_open,Carlos Alcaraz,a0e2,Nuno Borges,bt72,(3), 6  -  2 , 6  -  4 , 6 3  -  7 , 6  -  2 ,-
580,2025,Round of 32,australian_open,Novak Djokovic,d643,Tomas Machac,m0fh,(7), 6  -  1 , 6  -  4 , 6  -  4 ,-,-
580,2025,Round of 32,australian_open,Tommy Paul,pl56,Roberto Carballes Baena,cf59,(12), 7  -  6 0 , 6  -  2 , 6  -  0 ,-,-
580,2025,Round of 32,australian_open,Ugo Humbert,hh26,Arthur Fils,f0f1,(14), 4  -  6 , 7  -  5 , 6  -  4 , 1  -  0 ,-
580,2025,Round of 32,australian_open,Jack Draper,d0co,Aleksandar Vukic,v832,(15), 6  -  4 , 2  -  6 , 5  -  7 , 7  -  6 5 , 7  -  6 8 
580,2025,Round of 32,australian_open,Jiri Lehecka,l0bv,Benjamin Bonzi,bm95,(24), 6  -  2 , 6  -  3 , 6  -  3 ,-,-
580,2025,Round of 32,australian_open,Alejandro Davidovich Fokina,dh50,Jakub Mensik,m0ni,, 3  -  6 , 4  -  6 , 7  -  6 7 , 6  -  4 , 6  -  2 
580,2025,Round of 64,australian_open,Jannik Sinner,s0ag,Tristan Schoolkate,s0n0,(1), 4  -  6 , 6  -  4 , 6  -  1 , 6  -  3 ,-
580,2025,Round of 64,australian_open,Taylor Fritz,fb98,Cristian Garin,gd64,(4), 6  -  2 , 6  -  1 , 6  -  0 ,-,-
580,2025,Round of 64,australian_open,Learner Tien,t0ha,Daniil Medvedev,mm58,(Q), 6  -  3 , 7  -  6 4 , 6 8  -  7 , 1  -  6 , 7  -  6 7 
580,2025,Round of 64,australian_open,Alex de Minaur,dh58,Tristan Boyer,b0ej,(8), 6  -  2 , 6  -  4 , 6  -  3 ,-,-
580,2025,Round of 64,australian_open,Holger Rune,r0dg,Matteo Berrettini,bk40,(13), 7  -  6 3 , 2  -  6 , 6  -  3 , 7  -  6 6 ,-
580,2025,Round of 64,australian_open,Lorenzo Musetti,m0ej,Denis Shapovalov,su55,(16), 7  -  6 3 , 7  -  6 6 , 6  -  2 ,-,-
580,2025,Round of 64,australian_open,Fabian Marozsan,m0ci,Frances Tiafoe,td51,, 6 3  -  7 , 6  -  4 , 3  -  6 , 6  -  4 , 6  -  1 
580,2025,Round of 64,australian_open,Miomir Kecmanovic,ki95,Hubert Hurkacz,hb71,, 6  -  4 , 6  -  4 , 6  -  2 ,-,-
580,2025,Round of 64,australian_open,Karen Khachanov,ke29,Gabriel Diallo,d0f6,(19), 7  -  6 4 , 4  -  6 , 6  -  3 , 6  -  3 ,-
580,2025,Round of 64,australian_open,Ben Shelton,s0s1,Pablo Carreno Busta,cd85,(21), 6  -  3 , 6  -  3 , 6 4  -  7 , 6  -  4 ,-
580,2025,Round of 64,australian_open,Francisco Cerundolo,c0au,Facundo Diaz Acosta,d0cg,(31), 6  -  2 , 1  -  0 ,-,-,-
580,2025,Round of 64,australian_open,Marcos Giron,gc88,Tomas Martin Etcheverry,ea24,, 7  -  5 , 3  -  6 , 7  -  5 , 3  -  6 , 6  -  4 
580,2025,Round of 64,australian_open,Alex Michelsen,m0qi,James McCabe,m0oq,, 7  -  5 , 6  -  3 , 7  -  6 4 ,-,-
580,2025,Round of 64,australian_open,Gael Monfils,mc65,Daniel Altmaier,ae14,, 7  -  5 , 6  -  3 , 7  -  6 3 ,-,-
580,2025,Round of 64,australian_open,Corentin Moutet,mw02,Mitchell Krueger,kc12,, 4  -  6 , 6  -  4 , 7  -  6 3 , 6  -  4 ,-
580,2025,Round of 64,australian_open,Lorenzo Sonego,su87,Joao Fonseca,f0fv,, 6 6  -  7 , 6  -  3 , 6  -  1 , 3  -  6 , 6  -  3 
580,2025,Round of 64,australian_open,Alexander Zverev,z355,Pedro Martinez,mo44,(2), 6  -  1 , 6  -  4 , 6  -  1 ,-,-
580,2025,Round of 64,australian_open,Carlos Alcaraz,a0e2,Yoshihito Nishioka,n732,(3), 6  -  0 , 6  -  1 , 6  -  4 ,-,-
580,2025,Round of 64,australian_open,Jakub Mensik,m0ni,Casper Ruud,rh16,, 6  -  2 , 3  -  6 , 6  -  1 , 6  -  4 ,-
580,2025,Round of 64,australian_open,Novak Djokovic,d643,Jaime Faria,f0f2,(7), 6  -  1 , 6 4  -  7 , 6  -  3 , 6  -  2 ,-
580,2025,Round of 64,australian_open,Tommy Paul,pl56,Kei Nishikori,n552,(12), 6 3  -  7 , 6  -  0 , 6  -  3 , 6  -  1 ,-
580,2025,Round of 64,australian_open,Ugo Humbert,hh26,Hady Habib,hf80,(14), 6  -  3 , 6  -  4 , 6  -  4 ,-,-
580,2025,Round of 64,australian_open,Jack Draper,d0co,Thanasi Kokkinakis,kd46,(15), 6 3  -  7 , 6  -  3 , 3  -  6 , 7  -  5 , 6  -  3 
580,2025,Round of 64,australian_open,Arthur Fils,f0f1,Quentin Halys,hb64,(20), 6  -  2 , 4  -  6 , 7  -  6 2 , 7  -  5 ,-
580,2025,Round of 64,australian_open,Aleksandar Vukic,v832,Sebastian Korda,k0ah,, 6  -  4 , 3  -  6 , 2  -  6 , 6  -  3 , 7  -  5 
580,2025,Round of 64,australian_open,Jiri Lehecka,l0bv,Hugo Gaston,g09o,(24), 6  -  3 , 3  -  1 ,-,-,-
580,2025,Round of 64,australian_open,Tomas Machac,m0fh,Reilly Opelka,o522,(26), 3  -  6 , 7  -  6 1 , 6 5  -  7 , 7  -  6 4 , 6  -  4 
580,2025,Round of 64,australian_open,Nuno Borges,bt72,Jordan Thompson,tc61,, 6  -  3 , 6  -  2 , 6  -  4 ,-,-
580,2025,Round of 64,australian_open,Alejandro Davidovich Fokina,dh50,Felix Auger-Aliassime,ag37,, 6 7  -  7 , 6 5  -  7 , 6  -  4 , 6  -  1 , 6  -  3 
580,2025,Round of 64,australian_open,Benjamin Bonzi,bm95,Francesco Passaro,p0ct,, 6  -  2 , 6  -  4 , 3  -  6 , 6  -  4 ,-
580,2025,Round of 64,australian_open,Roberto Carballes Baena,cf59,James Duckworth,d994,, 6  -  4 , 6  -  2 , 7  -  5 ,-,-
580,2025,Round of 64,australian_open,Jacob Fearnley,f0by,Arthur Cazaux,c0h0,, 3  -  6 , 7  -  5 , 6  -  2 , 6  -  3 ,-
580,2025,Round of 128,australian_open,Taylor Fritz,fb98,Jenson Brooksby,b0cd,(4), 6  -  2 , 6  -  0 , 6  -  3 ,-,-
580,2025,Round of 128,australian_open,Daniil Medvedev,mm58,Kasidit Samrej,s0hr,(5), 6  -  2 , 4  -  6 , 3  -  6 , 6  -  1 , 6  -  2 
580,2025,Round of 128,australian_open,Alex de Minaur,dh58,Botic van de Zandschulp,v812,(8), 6  -  1 , 7  -  5 , 6  -  4 ,-,-
580,2025,Round of 128,australian_open,Joao Fonseca,f0fv,Andrey Rublev,re44,(Q), 7  -  6 1 , 6  -  3 , 7  -  6 5 ,-,-
580,2025,Round of 128,australian_open,Holger Rune,r0dg,Zhizhen Zhang,z371,(13), 4  -  6 , 6  -  3 , 6  -  4 , 3  -  6 , 6  -  4 
580,2025,Round of 128,australian_open,Lorenzo Musetti,m0ej,Matteo Arnaldi,a0fc,(16), 7  -  6 4 , 4  -  6 , 7  -  6 5 , 6  -  3 ,-
580,2025,Round of 128,australian_open,Hubert Hurkacz,hb71,Tallon Griekspoor,gj37,(18), 7  -  5 , 6  -  4 , 6  -  4 ,-,-
580,2025,Round of 128,australian_open,Karen Khachanov,ke29,Adrian Mannarino,me82,(19), 7  -  6 5 , 6  -  3 , 6  -  3 ,-,-
580,2025,Round of 128,australian_open,Ben Shelton,s0s1,Brandon Nakashima,n0ae,(21), 7  -  6 3 , 7  -  5 , 7  -  5 ,-,-
580,2025,Round of 128,australian_open,Corentin Moutet,mw02,Alexei Popyrin,p09z,, 4  -  6 , 6  -  3 , 6  -  4 , 6  -  4 ,-
580,2025,Round of 128,australian_open,Gael Monfils,mc65,Giovanni Mpetshi Perricard,m0gz,, 7  -  6 7 , 6  -  3 , 6 6  -  7 , 6 5  -  7 , 6  -  4 
580,2025,Round of 128,australian_open,Francisco Cerundolo,c0au,Alexander Bublik,bk92,(31), 7  -  6 1 , 6  -  3 , 6  -  2 ,-,-
580,2025,Round of 128,australian_open,Tomas Martin Etcheverry,ea24,Flavio Cobolli,c0e9,, 6 8  -  7 , 6  -  3 , 7  -  5 , 6  -  1 ,-
580,2025,Round of 128,australian_open,Daniel Altmaier,ae14,Francisco Comesana,c0df,, 6  -  2 , 3  -  6 , 7  -  6 4 , 4  -  6 , 6  -  4 
580,2025,Round of 128,australian_open,Matteo Berrettini,bk40,Cameron Norrie,n771,, 6 4  -  7 , 6  -  4 , 6  -  1 , 6  -  3 ,-
580,2025,Round of 128,australian_open,Tristan Boyer,b0ej,Federico Coria,ce77,(Q), 6  -  3 , 6 3  -  7 , 4  -  6 , 7  -  5 , 6  -  1 
580,2025,Round of 128,australian_open,Pablo Carreno Busta,cd85,Kamil Majchrzak,mq75,, 6  -  4 , 6  -  4 , 6  -  3 ,-,-
580,2025,Round of 128,australian_open,Gabriel Diallo,d0f6,Luca Nardi,n0bg,, 6 1  -  7 , 7  -  6 3 , 5  -  7 , 6  -  1 , 6  -  2 
580,2025,Round of 128,australian_open,Facundo Diaz Acosta,d0cg,Zizou Bergs,bu13,, 6 5  -  7 , 6  -  4 , 1  -  6 , 6  -  3 , 6  -  4 
580,2025,Round of 128,australian_open,Cristian Garin,gd64,Borna Coric,cg80,(Q), 7  -  5 , 6  -  1 , 6  -  2 ,-,-
580,2025,Round of 128,australian_open,Marcos Giron,gc88,Yannick Hanfmann,h997,, 2  -  6 , 7  -  5 , 6  -  1 , 7  -  5 ,-
580,2025,Round of 128,australian_open,Miomir Kecmanovic,ki95,Dusan Lajovic,l987,, 7  -  5 , 3  -  6 , 6  -  3 , 3  -  6 , 6  -  3 
580,2025,Round of 128,australian_open,Mitchell Krueger,kc12,Rinky Hijikata,h0bh,(Q), 6  -  4 , 6  -  4 , 6  -  3 ,-,-
580,2025,Round of 128,australian_open,Denis Shapovalov,su55,Roberto Bautista Agut,bd06,, 3  -  6 , 6  -  4 , 6  -  4 , 7  -  6 8 ,-
580,2025,Round of 128,australian_open,Lorenzo Sonego,su87,Stan Wawrinka,w367,, 6  -  4 , 5  -  7 , 7  -  5 , 7  -  5 ,-
580,2025,Round of 128,australian_open,Learner Tien,t0ha,Camilo Ugo Carabelli,u182,(Q), 4  -  6 , 7  -  6 3 , 6  -  3 , 5  -  7 , 6  -  4 
580,2025,Round of 128,australian_open,Jannik Sinner,s0ag,Nicolas Jarry,j551,(1), 7  -  6 2 , 7  -  6 5 , 6  -  1 ,-,-
580,2025,Round of 128,australian_open,Carlos Alcaraz,a0e2,Alexander Shevchenko,s0h2,(3), 6  -  1 , 7  -  5 , 6  -  1 ,-,-
580,2025,Round of 128,australian_open,Novak Djokovic,d643,Nishesh Basavareddy,b0nn,(7), 4  -  6 , 6  -  3 , 6  -  4 , 6  -  2 ,-
580,2025,Round of 128,australian_open,Francesco Passaro,p0ct,Grigor Dimitrov,d875,(LL), 7  -  5 , 2  -  1 ,-,-,-
580,2025,Round of 128,australian_open,Alex Michelsen,m0qi,Stefanos Tsitsipas,te51,, 7  -  5 , 6  -  3 , 2  -  6 , 6  -  4 ,-
580,2025,Round of 128,australian_open,Tommy Paul,pl56,Christopher O'Connell,o483,(12), 6  -  2 , 3  -  6 , 6  -  1 , 6 5  -  7 , 7  -  5 
580,2025,Round of 128,australian_open,Jack Draper,d0co,Mariano Navone,n0bs,(15), 4  -  6 , 6  -  3 , 3  -  6 , 6  -  3 , 6  -  2 
580,2025,Round of 128,australian_open,Frances Tiafoe,td51,Arthur Rinderknech,rc91,(17), 7  -  6 2 , 6  -  3 , 4  -  6 , 6 4  -  7 , 6  -  3 
580,2025,Round of 128,australian_open,Sebastian Korda,k0ah,Lukas Klein,ki63,(22), 6  -  3 , 0  -  6 , 6  -  3 , 7  -  6 6 ,-
580,2025,Round of 128,australian_open,Roberto Carballes Baena,cf59,Alejandro Tabilo,te30,, 1  -  6 , 6  -  2 , 6  -  3 , 7  -  6 1 ,-
580,2025,Round of 128,australian_open,Jordan Thompson,tc61,Dominik Koepfer,ke73,(27), 7  -  6 3 , 6  -  4 , 4  -  6 , 6  -  3 ,-
580,2025,Round of 128,australian_open,Arthur Cazaux,c0h0,Sebastian Baez,b0bi,, 6  -  3 , 5  -  7 , 3  -  6 , 6  -  0 , 6  -  3 
580,2025,Round of 128,australian_open,Felix Auger-Aliassime,ag37,Jan-Lennard Struff,sl28,(29), 6  -  3 , 6  -  0 , 4  -  6 , 6  -  1 ,-
580,2025,Round of 128,australian_open,Benjamin Bonzi,bm95,David Goffin,gb88,, 6  -  1 , 6  -  2 , 7  -  6 7 ,-,-
580,2025,Round of 128,australian_open,Nuno Borges,bt72,Alexandre Muller,mp20,, 6 2  -  7 , 6  -  3 , 6  -  2 , 7  -  5 ,-
580,2025,Round of 128,australian_open,Alejandro Davidovich Fokina,dh50,Juncheng Shang,s0re,, 7  -  6 1 , 5  -  2 ,-,-,-
580,2025,Round of 128,australian_open,James Duckworth,d994,Dominic Stricker,s0la,, 6  -  2 , 6  -  4 , 6  -  2 ,-,-
580,2025,Round of 128,australian_open,Jaime Faria,f0f2,Pavel Kotov,k09f,(Q), 6  -  1 , 6  -  1 , 7  -  5 ,-,-
580,2025,Round of 128,australian_open,Jacob Fearnley,f0by,Nick Kyrgios,ke17,, 7  -  6 3 , 6  -  3 , 7  -  6 2 ,-,-
580,2025,Round of 128,australian_open,Thanasi Kokkinakis,kd46,Roman Safiullin,sx50,, 3  -  6 , 6  -  3 , 6  -  3 , 7  -  6 5 ,-
580,2025,Round of 128,australian_open,Fabian Marozsan,m0ci,Thiago Seyboth Wild,sx91,, 6  -  3 , 6 5  -  7 , 7  -  5 , 5  -  7 , 7  -  5 
580,2025,Round of 128,australian_open,James McCabe,m0oq,Martin Landaluce,l0il,(WC), 6  -  4 , 6  -  3 , 6  -  4 ,-,-
580,2025,Round of 128,australian_open,Jakub Mensik,m0ni,Nikoloz Basilashvili,bg23,, 6  -  1 , 6 3  -  7 , 6  -  3 , 6  -  3 ,-
580,2025,Round of 128,australian_open,Yoshihito Nishioka,n732,Aziz Dougaz,df88,, 3  -  6 , 6  -  4 , 7  -  6 3 , 6  -  3 ,-
580,2025,Round of 128,australian_open,Tristan Schoolkate,s0n0,Taro Daniel,da81,(WC), 6 6  -  7 , 7  -  6 4 , 6  -  1 , 6  -  4 ,-
580,2025,Round of 128,australian_open,Aleksandar Vukic,v832,Damir Dzumhur,d923,, 6 3  -  7 , 6  -  0 , 3  -  6 , 6  -  3 , 6  -  4 
580,2025,Round of 128,australian_open,Alexander Zverev,z355,Lucas Pouille,pf39,(2), 6  -  4 , 6  -  4 , 6  -  4 ,-,-
580,2025,Round of 128,australian_open,Casper Ruud,rh16,Jaume Munar,mu94,(6), 6  -  3 , 1  -  6 , 7  -  5 , 2  -  6 , 6  -  1 
580,2025,Round of 128,australian_open,Ugo Humbert,hh26,Matteo Gigante,g0gd,(14), 7  -  6 5 , 7  -  5 , 6  -  4 ,-,-
580,2025,Round of 128,australian_open,Arthur Fils,f0f1,Otto Virtanen,v0am,(20), 3  -  6 , 7  -  6 4 , 6  -  4 , 6  -  4 ,-
580,2025,Round of 128,australian_open,Jiri Lehecka,l0bv,Li Tu,tc01,(24), 6  -  1 , 3  -  6 , 6  -  3 , 7  -  6 1 ,-
580,2025,Round of 128,australian_open,Tomas Machac,m0fh,Sumit Nagal,n897,(26), 6  -  3 , 6  -  1 , 7  -  5 ,-,-
580,2025,Round of 128,australian_open,Hugo Gaston,g09o,Omar Jasika,j553,, 6  -  2 , 3  -  6 , 6  -  2 , 6  -  2 ,-
580,2025,Round of 128,australian_open,Hady Habib,hf80,Yunchaokete Bu,y09v,(Q), 7  -  6 4 , 6  -  4 , 7  -  6 6 ,-,-
580,2025,Round of 128,australian_open,Quentin Halys,hb64,Adam Walton,w09e,, 4  -  6 , 4  -  6 , 6  -  4 , 7  -  6 4 , 7  -  5 
580,2025,Round of 128,australian_open,Pedro Martinez,mo44,Luciano Darderi,d0fj,, 6  -  3 , 4  -  1 ,-,-,-
580,2025,Round of 128,australian_open,Kei Nishikori,n552,Thiago Monteiro,mj08,, 4  -  6 , 6 4  -  7 , 7  -  5 , 6  -  2 , 6  -  3 
580,2025,Round of 128,australian_open,Reilly Opelka,o522,Gauthier Onclin,o0a2,, 3  -  6 , 7  -  6 4 , 6  -  3 , 6  -  2 ,-
580,2025,3rd Round Qualifying,australian_open,Dominik Koepfer,ke73,Blake Ellis,ea27,(1), 7  -  5 , 7  -  5 ,-,-,-
580,2025,3rd Round Qualifying,australian_open,Tristan Boyer,b0ej,Christopher Eubanks,e865,(26), 6  -  4 , 6  -  4 ,-,-,-
580,2025,3rd Round Qualifying,australian_open,Thiago Monteiro,mj08,Kimmer Coppejans,cg33,(6), 6  -  4 , 6  -  3 ,-,-,-
580,2025,3rd Round Qualifying,australian_open,Joao Fonseca,f0fv,Thiago Agustin Tirante,t0a1,, 6  -  4 , 6  -  1 ,-,-,-
580,2025,3rd Round Qualifying,australian_open,Kamil Majchrzak,mq75,Billy Harris,hd68,(14), 7  -  5 , 6  -  2 ,-,-,-
580,2025,3rd Round Qualifying,australian_open,Learner Tien,t0ha,Jozef Kovalik,kc04,(16), 6  -  3 , 6  -  4 ,-,-,-
580,2025,3rd Round Qualifying,australian_open,Jaime Faria,f0f2,Mark Lajal,l0gh,(17), 6  -  4 , 2  -  6 , 6  -  4 ,-,-
580,2025,3rd Round Qualifying,australian_open,Cristian Garin,gd64,Hugo Dellien,da31,, 6  -  2 , 6  -  3 ,-,-,-
580,2025,3rd Round Qualifying,australian_open,Gauthier Onclin,o0a2,Mackenzie McDonald,mk66,, 6 7  -  7 , 7  -  6 5 , 6  -  1 ,-,-
580,2025,3rd Round Qualifying,australian_open,Lukas Klein,ki63,Terence Atmane,a0gc,(28), 6  -  4 , 6  -  1 ,-,-,-
580,2025,3rd Round Qualifying,australian_open,Matteo Gigante,g0gd,Henrique Rocha,r0go,(32), 6  -  4 , 7  -  5 ,-,-,-
580,2025,3rd Round Qualifying,australian_open,Nikoloz Basilashvili,bg23,Francesco Passaro,p0ct,, 6  -  3 , 6  -  3 ,-,-,-
580,2025,3rd Round Qualifying,australian_open,Aziz Dougaz,df88,Borna Gojo,gh92,, 6  -  4 , 3  -  6 , 6  -  1 ,-,-
580,2025,3rd Round Qualifying,australian_open,Hady Habib,hf80,Clement Chidekh,c0bh,, 6  -  4 , 3  -  6 , 7  -  6 8 ,-,-
580,2025,3rd Round Qualifying,australian_open,Mitchell Krueger,kc12,Yasutaka Uchiyama,u134,, 6  -  3 , 6 5  -  7 , 6  -  4 ,-,-
580,2025,3rd Round Qualifying,australian_open,Martin Landaluce,l0il,Dalibor Svrcina,s0gd,, 2  -  6 , 6  -  1 , 7  -  5 ,-,-
580,2025,2nd Round Qualifying,australian_open,Dominik Koepfer,ke73,Ethan Quinn,q02l,(1), 3  -  6 , 7  -  5 , 6  -  1 ,-,-
580,2025,2nd Round Qualifying,australian_open,Terence Atmane,a0gc,Mattia Bellucci,b0gg,, 7  -  6 7 , 6  -  4 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Henrique Rocha,r0go,Marton Fucsovics,f724,, 6  -  2 , 7  -  6 3 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Christopher Eubanks,e865,Alejandro Moro Canas,m0ht,(4), 6  -  3 , 6  -  3 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Thiago Monteiro,mj08,Valentin Royer,r0eb,(6), 7  -  6 1 , 6  -  3 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Gauthier Onclin,o0a2,Aleksandar Kovacevic,k0az,, 3  -  6 , 7  -  6 5 , 6  -  1 ,-,-
580,2025,2nd Round Qualifying,australian_open,Thiago Agustin Tirante,t0a1,Titouan Droguet,d0dw,(12), 6  -  4 , 7  -  6 4 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Kamil Majchrzak,mq75,Zachary Svajda,s0k7,(14), 6 5  -  7 , 6  -  1 , 6  -  2 ,-,-
580,2025,2nd Round Qualifying,australian_open,Learner Tien,t0ha,Juan Pablo Ficovich,fa43,(16), 6  -  4 , 6  -  2 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Jaime Faria,f0f2,Dane Sweeny,s0ia,(17), 6  -  2 , 6  -  2 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Billy Harris,hd68,Carlos Taberner,te16,(19), 6  -  1 , 6  -  2 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Jozef Kovalik,kc04,August Holmgren,sr:competitor:226124,(21), 6 3  -  7 , 6  -  3 , 7  -  5 ,-,-
580,2025,2nd Round Qualifying,australian_open,Borna Gojo,gh92,Vit Kopriva,ki82,, 2  -  6 , 6  -  3 , 6  -  2 ,-,-
580,2025,2nd Round Qualifying,australian_open,Mackenzie McDonald,mk66,Brandon Holt,h09p,(25), 6  -  4 , 6  -  4 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Tristan Boyer,b0ej,Tomas Barrios Vera,bs86,(26), 5  -  7 , 6  -  3 , 6  -  4 ,-,-
580,2025,2nd Round Qualifying,australian_open,Lukas Klein,ki63,Eliot Spizzirri,s0ja,(28), 6  -  3 , 6  -  4 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Kimmer Coppejans,cg33,Valentin Vacherot,va25,, 6  -  4 , 7  -  6 3 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Matteo Gigante,g0gd,Lukas Neumayer,n0cs,(32), 6  -  3 , 6  -  4 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Nikoloz Basilashvili,bg23,Alibek Kachmazov,k0e6,, 7  -  5 , 6  -  4 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Aziz Dougaz,df88,Benjamin Hassan,hg94,, 3  -  6 , 7  -  6 5 , 6  -  4 ,-,-
580,2025,2nd Round Qualifying,australian_open,Blake Ellis,ea27,Yosuke Watanuki,wb08,(WC), 6  -  1 , 6  -  4 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Joao Fonseca,f0fv,Coleman Wong,w0bh,, 6  -  0 , 6  -  3 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Mark Lajal,l0gh,Sho Shimabukuro,sy67,, 2  -  6 , 7  -  6 6 , 6  -  4 ,-,-
580,2025,2nd Round Qualifying,australian_open,Martin Landaluce,l0il,James Trotter,t0bw,, 6  -  4 , 7  -  5 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Francesco Passaro,p0ct,Javier Barranco Cosano,bv25,, 4  -  6 , 6  -  3 , 7  -  6 8 ,-,-
580,2025,2nd Round Qualifying,australian_open,Dalibor Svrcina,s0gd,Khumoyun Sultanov,sr81,, 6  -  3 , 1  -  6 , 6  -  3 ,-,-
580,2025,2nd Round Qualifying,australian_open,Cristian Garin,gd64,Laslo Djere,db63,, 6  -  4 , 1  -  6 , 7  -  5 ,-,-
580,2025,2nd Round Qualifying,australian_open,Hady Habib,hf80,Chun-Hsin Tseng,t0ap,, 6  -  4 , 7  -  6 2 ,-,-,-
580,2025,2nd Round Qualifying,australian_open,Hugo Dellien,da31,Maks Kasnikowski,k0hc,(18), 3  -  6 , 7  -  5 , 6  -  2 ,-,-
